trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1272,False,"{'a': 0.002, 'e': 0.07870882461879052}",25,9,23.773738892526556,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.002, 'e': 0.07855156428230954}",20,14,-28.445455039939045,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1274,False,"{'a': 0.002, 'e': 0.0783946181521904}",20,11,8.786249936606373,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.002, 'e': 0.07823798560064842}",25,12,24.19960486284831,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.07808166600115313}",35,21,24.899500387981597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.002, 'e': 0.077925658728426}",20,16,7.807961957185018,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.002, 'e': 0.07776996315843764}",20,16,7.173305700955888,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.07761457866840563}",30,18,17.9487615707365,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.07745950463679176}",20,13,14.252433007955725,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.002, 'e': 0.07730474044329974}",20,11,18.152619878014406,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.07715028546887258}",25,17,-25.79320356701127,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1283,False,"{'a': 0.002, 'e': 0.07699613909569011}",20,13,12.682286049744365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.07684230070716673}",20,15,-30.36852755531904,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1285,False,"{'a': 0.002, 'e': 0.0766887696879486}",20,13,14.657283838517026,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.07653554542391151}",25,14,20.4899130487914,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.07638262730215813}",20,0,15.451698057614138,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1288,False,"{'a': 0.002, 'e': 0.07623001471101583}",25,17,12.741387316702774,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.002, 'e': 0.07607770704003398}",25,15,-22.872920056334284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1290,False,"{'a': 0.002, 'e': 0.07592570367998178}",20,0,35.36664696405173,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1291,False,"{'a': 0.002, 'e': 0.07577400402284548}",25,12,22.951238608804243,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.002, 'e': 0.07562260746182634}",20,10,15.548911146688779,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07547151339133784}",25,18,8.206601145293686,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.002, 'e': 0.07532072120700357}",25,13,15.577958610087368,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.002, 'e': 0.07517023030565453}",20,8,16.39449191960312,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.002, 'e': 0.07502004008532698}",20,10,18.122382012314944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.002, 'e': 0.07487014994525974}",20,6,24.559020496390012,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.002, 'e': 0.07472055928589216}",20,0,-6.7862222074350225,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1299,False,"{'a': 0.002, 'e': 0.07457126750886131}",20,8,24.367331376778196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.002, 'e': 0.07442227401699995}",20,12,11.76984104287132,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.002, 'e': 0.07427357821433388}",20,12,15.188036026173148,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.002, 'e': 0.0741251795060797}",30,18,22.942067874891773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.002, 'e': 0.07397707729864236}",20,9,17.681183907807252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.002, 'e': 0.0738292709996129}",25,14,23.443218070015405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.002, 'e': 0.07368176001776583}",25,11,23.568165485503922,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.002, 'e': 0.0735345437630571}",25,16,16.357187825734492,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.002, 'e': 0.07338762164662144}",20,8,22.279923669387923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.002, 'e': 0.07324099308077024}",20,11,18.302858114822975,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.002, 'e': 0.07309465747898901}",20,1,34.57885405826151,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.002, 'e': 0.07294861425593517}",20,16,5.147727733386592,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.002, 'e': 0.07280286282743559}",20,7,19.01810762450666,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.002, 'e': 0.07265740261048442}",30,16,12.836872923917637,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07251223302324053}",20,11,17.783637236353414,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.002, 'e': 0.07236735348502546}",25,16,16.879356382047717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.002, 'e': 0.07222276341632078}",30,18,20.475427894688444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.0720784622387661}",30,18,22.340631634276896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.002, 'e': 0.07193444937515645}",20,0,-16.28330907312136,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1318,False,"{'a': 0.002, 'e': 0.07179072424944025}",25,6,19.37022765008319,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.002, 'e': 0.07164728628671672}",20,16,8.399363859499633,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.002, 'e': 0.0715041349132339}",20,10,18.325686617293865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.002, 'e': 0.07136126955638605}",20,2,27.413428698677798,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.0712186896447116}",25,8,-19.643505768704493,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1323,False,"{'a': 0.002, 'e': 0.07107639460789066}",30,19,15.282021648707406,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.002, 'e': 0.07093438387674295}",20,12,-27.981484477997732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1325,False,"{'a': 0.002, 'e': 0.0707926568832253}",30,14,27.62623790806643,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.002, 'e': 0.0706512130604296}",20,15,10.41978261482933,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.002, 'e': 0.0705100518425803}",25,1,28.954196171993658,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.002, 'e': 0.07036917266503243}",25,18,11.82232128085309,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.07022857496426901}",20,12,14.649276354777287,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.002, 'e': 0.07008825817789911}",25,13,12.333831272736544,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.002, 'e': 0.06994822174465536}",30,16,28.96321081775804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.002, 'e': 0.06980846510439187}",25,15,2.87143360298269,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1333,False,"{'a': 0.002, 'e': 0.06966898769808184}",25,8,30.959792904505235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06952978896781553}",25,10,24.866752945663322,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.06939086835679777}",20,16,7.351736853599623,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.002, 'e': 0.069252225309346}",20,9,19.205481327978287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06911385927088776}",30,15,31.091458246122517,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06897576968795878}",25,13,13.927430981370264,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06883795600820049}",30,13,16.07466031373546,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1340,False,"{'a': 0.002, 'e': 0.06870041768035805}",25,8,12.131634661345975,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1341,False,"{'a': 0.002, 'e': 0.06856315415427791}",20,7,20.41741063992563,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.002, 'e': 0.06842616488090583}",20,12,13.438546788872666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.002, 'e': 0.06828944931228448}",25,0,37.43961366560294,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1344,False,"{'a': 0.002, 'e': 0.06815300690155146}",25,7,19.03615702719278,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06801683710293688}",25,0,8.170782793384761,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1346,False,"{'a': 0.002, 'e': 0.06788093937176144}",20,5,23.53113186717041,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.002, 'e': 0.06774531316443397}",20,3,28.306092876589297,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.0676099579384495}",25,0,20.571644412343012,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1349,False,"{'a': 0.002, 'e': 0.0674748731523869}",25,14,20.130207446845937,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.002, 'e': 0.06734005826590692}",20,16,7.381813964627677,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.002, 'e': 0.06720551273974976}",30,0,-2.5737305644387716,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
1352,False,"{'a': 0.002, 'e': 0.06707123603573319}",30,16,23.435251143419638,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06693722761675015}",25,8,21.249267615400125,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.002, 'e': 0.06680348694676687}",25,11,29.10500403877302,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06667001349082043}",20,13,13.032129672621318,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.002, 'e': 0.06653680671501686}",25,20,8.868756542169246,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06640386608652883}",30,16,25.167136444314036,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06627119107359372}",20,4,18.90773074796027,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.002, 'e': 0.06613878114551125}",20,0,3.1909915720728868,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1360,False,"{'a': 0.002, 'e': 0.06600663577264156}",20,7,-46.78075841687751,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
1361,False,"{'a': 0.002, 'e': 0.06587475442640295}",25,19,9.819600699669428,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0657431365792699}",20,15,8.853324975448604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.0656117817047708}",20,5,24.581469815910403,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06548068927748603}",20,11,16.700384669883768,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06534985877304565}",20,9,6.913747615692876,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,False,"{'a': 0.002, 'e': 0.06521928966812753}",30,12,33.41149811921463,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.002, 'e': 0.065088981440455}",35,5,37.31376485335537,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
1368,False,"{'a': 0.002, 'e': 0.06495893356879505}",20,16,8.884576861432455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06482914553295596}",25,8,29.22943667624116,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06469961681378547}",25,12,0.029848627246075177,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06457034689316847}",20,4,24.725091735324785,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06444133525402518}",20,12,16.27301258545339,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.002, 'e': 0.06431258138030878}",25,15,4.630384956605532,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06418408475700368}",25,19,11.190773402785538,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.002, 'e': 0.06405584487012317}",25,11,4.751287008734055,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06392786120670757}",25,8,26.912144882385817,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.063800133254822}",20,0,30.724014650362374,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",20,16,6.712656632642332,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",20,8,18.638890778690616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",20,13,-9.675467860477848,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",20,2,6.280554003327769,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",25,18,13.090147442926979,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",30,14,22.171005390564673,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",35,16,28.835168429338562,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",20,4,9.529292451349269,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",25,9,27.8401116349948,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",25,11,23.924808164452596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",25,16,17.016364708146085,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",20,12,13.881347962665961,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",20,8,22.568437037639214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",25,7,-55.161507068231636,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 2}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",30,18,17.922787872737704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",20,7,22.77778733008681,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",20,12,-4.623056649015834,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",35,24,21.983368116796594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",25,17,15.358193103054159,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",20,13,0.18080109634960118,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",25,7,33.33566414971535,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",30,24,10.311483021899344,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",20,0,-18.9197744520266,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",20,8,17.66141462653418,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",35,21,23.669009837448186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",20,2,14.449736065478598,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",20,3,27.413323972984024,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",25,8,33.771451271868955,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",20,0,17.356506798409615,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",25,4,36.60507068472756,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",30,24,13.71526054521117,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",20,15,8.99874561939454,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",20,6,2.403475805687048,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",30,17,22.91200566004212,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",20,0,36.0056240532801,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",25,17,14.55469750371664,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",20,10,20.132435879778292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",20,0,-10.85304347142573,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",25,14,21.393726063806575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",35,21,29.82820744130929,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",25,0,42.75364154926308,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",20,6,27.46580139604529,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",25,1,38.94689148507214,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",25,1,38.97839419978631,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",20,7,25.71942535821092,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",30,3,43.26017044529141,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",30,8,37.66486675118944,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",25,8,32.53774610868641,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",30,15,13.206925319949342,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",30,14,22.917509019029513,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",20,6,23.54337044690538,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",30,20,18.06957850697671,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",20,7,21.761943944572238,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",35,12,40.08932600253682,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",30,15,17.823891804542495,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",25,13,-0.6334310314457008,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",20,9,0.2793292368057556,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",20,12,14.11805704952956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",20,14,12.991622550732336,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",25,10,30.04150429441165,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",35,25,13.965388312706962,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",25,18,10.761874063170827,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",20,10,20.490859463532797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",30,20,16.305643255163318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",20,10,8.86128226423809,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",20,12,15.30665656350778,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",20,5,22.139022514760363,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",25,18,10.834735632032976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",20,0,32.755320871885765,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",20,6,15.988720700648852,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",30,21,-24.351339718395845,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",35,19,17.08578310503795,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",30,18,19.6594119464389,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",30,0,16.734291670307105,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",25,18,13.272191980801626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",25,6,31.56428644941137,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",30,22,15.877316108989875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
